Ticker,Exchange,Sector,Industry,MarketCap,ProfitMargin,TradingAge
RCAT,NCM,Industrials,Aerospace & Defense,1581667584.0,-1.7696201,24
SEMR,NYQ,Technology,Software - Application,1806869760.0,-0.042729996,5
SLNO,NCM,Healthcare,Biotechnology,1784247040.0,0.10971,12
STEL,NYQ,Financial Services,Banks - Regional,1805967744.0,0.24892999,9
QFIN,NMS,Financial Services,Credit Services,1835426816.0,0.31188,8
MGNI,NMS,Communication Services,Advertising Agencies,1787230848.0,0.20255,12
ALKT,NMS,Technology,Software - Application,1785411712.0,-0.10741,5
OCUL,NGM,Healthcare,Biotechnology,1780718848.0,0.0,12
BUR,NYQ,Financial Services,Asset Management,1685510272.0,0.16344999,6
ELVN,NMS,Healthcare,Biotechnology,1736005888.0,0.0,6
NCNO,NMS,Technology,Software - Application,1760383744.0,-0.03711,6
MAAS,NGM,Financial Services,Asset Management,1759888128.0,0.0,7
RUM,NGM,Communication Services,Internet Content & Information,1765085312.0,-0.81324,5
PUMP,NYQ,Energy,Oil & Gas Equipment & Services,1778367488.0,0.00065,9
CURLF,OQX,Healthcare,Drug Manufacturers - Specialty & Generic,1790110208.0,-0.18221001,8
BBAI,NYQ,Technology,Information Technology Services,1704282496.0,-2.3021002,5
IE,ASE,Basic Materials,Copper,1777301632.0,0.0,4
RLAY,NGM,Healthcare,Biotechnology,1771172736.0,0.0,6
NWBI,NMS,Financial Services,Banks - Regional,1784363008.0,0.21034001,32
PDO,NYQ,Financial Services,Asset Management,1785344128.0,0.0,5
CAPR,NMS,Healthcare,Biotechnology,1669493504.0,0.0,19
RXRX,NMS,Healthcare,Biotechnology,1716657536.0,0.0,5
ZYME,NMS,Healthcare,Biotechnology,1732741120.0,-0.76563,9
FUN,NYQ,Consumer Cyclical,Leisure,1655387648.0,-0.51579,39
FLO,NYQ,Consumer Defensive,Packaged Foods,1730514432.0,0.01595,46
ICHR,NMS,Technology,Semiconductor Equipment & Materials,1622394112.0,-0.0557,10
TNET,NYQ,Industrials,Staffing & Employment Services,1816988544.0,0.03136,12
KOS,NYQ,Energy,Oil & Gas E&P,1684545664.0,-0.5427,15
PRKS,NYQ,Consumer Cyclical,Leisure,1705797632.0,0.10126001,13
VRE,NYQ,Real Estate,REIT - Residential,1764493312.0,0.25653,32
BOBS,NYQ,Consumer Cyclical,Specialty Retail,1628284544.0,0.0514,0
SRPT,NMS,Healthcare,Biotechnology,1752279424.0,-0.32454,29
AORT,NYQ,Healthcare,Medical Devices,1690780416.0,0.022130001,33
FMC,NYQ,Basic Materials,Agricultural Inputs,1636839424.0,-0.6457,46
MCRI,NMS,Consumer Cyclical,Resorts & Casinos,1726010624.0,0.186,33
FCF,NYQ,Financial Services,Banks - Regional,1747419136.0,0.31368,34
BLBD,NGM,Industrials,Farm & Heavy Construction Machinery,1689296512.0,0.086540006,12
RAMP,NYQ,Technology,Software - Infrastructure,1691786240.0,0.08644,43
CMPR,NMS,Industrials,Specialty Business Services,1710248064.0,0.00657,21
DHC,NMS,Real Estate,REIT - Healthcare Facilities,1624806144.0,-0.1859,26
SHO,NYQ,Real Estate,REIT - Hotel & Motel,1686339968.0,0.02559,22
MQ,NMS,Technology,Software - Infrastructure,1795604992.0,-0.02228,5
GAB,NYQ,Financial Services,Asset Management,1724126848.0,8.475,40
PTON,NMS,Consumer Cyclical,Leisure,1633878016.0,-0.02088,7
KMPR,NYQ,Financial Services,Insurance - Property & Casualty,1743236096.0,0.02992,36
DRVN,NMS,Consumer Cyclical,Auto & Truck Dealerships,1767882880.0,-0.081190005,5
TSLX,NYQ,Financial Services,Asset Management,1681016448.0,0.37972,12
BRAI,NGM,Technology,Computer Hardware,1671375616.0,0.0,0
AESI,NYQ,Energy,Oil & Gas Equipment & Services,1673694592.0,-0.04593,3
NBHC,NYQ,Financial Services,Banks - Regional,1687110656.0,0.27513,14
FLNG,NYQ,Energy,Oil & Gas Midstream,1627098624.0,0.21521,7
MD,NYQ,Healthcare,Medical Care Facilities,1691784576.0,0.08642,31
AILIH,PNK,Utilities,Utilities - Regulated Electric,1705310848.0,0.19896999,14
TIC,NYQ,Industrials,Specialty Business Services,1681193600.0,-0.056929998,1
CHCO,NMS,Financial Services,Banks - Regional,1685668224.0,0.41349,39
PHVS,NMS,Healthcare,Biotechnology,1688945920.0,0.0,5
HMN,NYQ,Financial Services,Insurance - Property & Casualty,1688019328.0,0.09527001,35
OSSUY,PNK,Healthcare,Medical Devices,1818635392.0,0.08974,8
ANIP,NGM,Healthcare,Drug Manufacturers - Specialty & Generic,1676951424.0,0.08868,26
TNDM,NGM,Healthcare,Medical Devices,1695849472.0,-0.20174,13
OFG,NYQ,Financial Services,Banks - Regional,1675782784.0,0.32873002,39
RQI,NYQ,Financial Services,Asset Management,1617210240.0,0.5527,24
SPB,NYQ,Consumer Defensive,Household & Personal Products,1623477632.0,0.03762,47
ZD,NMS,Communication Services,Advertising Agencies,1669475840.0,0.03263,27
IOSP,NMS,Basic Materials,Specialty Chemicals,1632613120.0,0.06558,28
INVX,NYQ,Energy,Oil & Gas Equipment & Services,1646214144.0,0.08515,29
VCEL,NGM,Healthcare,Biotechnology,1594475904.0,0.05979,29
ABR,NYQ,Real Estate,REIT - Mortgage,1591251840.0,0.27285,22
TY,NYQ,Financial Services,Asset Management,1671291520.0,3.72652,46
INVA,NMS,Healthcare,Biotechnology,1622488704.0,0.65924,22
USA,NYQ,Financial Services,Asset Management,1630101632.0,5.53413,40
CCS,NYQ,Real Estate,Real Estate - Development,1635529600.0,0.03584,12
WMK,NYQ,Consumer Defensive,Grocery Stores,1638339712.0,0.0189,46
MDCOY,OQX,Energy,Oil & Gas E&P,1638959616.0,0.07739,1
GLP,NYQ,Energy,Oil & Gas Midstream,1577637120.0,0.00427,21
STEW,NYQ,Financial Services,Asset Management,1627932544.0,5.36792,46
PBI,NYQ,Industrials,Integrated Freight & Logistics,1639756032.0,0.07645,54
TE,NYQ,Industrials,Electrical Equipment & Parts,1401614336.0,-1.36572,6
TPB,NYQ,Consumer Defensive,Tobacco,1625280000.0,0.12561,10
AGIO,NMS,Healthcare,Biotechnology,1632377984.0,0.0,13
SRCE,NMS,Financial Services,Banks - Regional,1617577344.0,0.37576,43
RVLV,NYQ,Consumer Cyclical,Internet Retail,1579314304.0,0.05035,7
OGN,NYQ,Healthcare,Drug Manufacturers - General,1569703424.0,0.030079998,5
COPR,PNK,,,2076735872.0,0.0,3
NRP,NYQ,Energy,Thermal Coal,1625693056.0,0.66046995,24
WERN,NMS,Industrials,Trucking,1626651648.0,-0.00484,40
ETV,NYQ,Financial Services,Asset Management,1597202560.0,11.10806,21
DV,NYQ,Communication Services,Advertising Agencies,1627979136.0,0.06769,5
SONO,NMS,Technology,Consumer Electronics,1585949312.0,-0.01223,8
PAYO,NGM,Technology,Software - Infrastructure,1593288192.0,0.069520004,6
PVLA,NCM,Healthcare,Biotechnology,1600825088.0,0.0,11
AXGN,NCM,Healthcare,Medical Devices,1597410688.0,-0.06973,40
CLVT,NYQ,Technology,Information Technology Services,1595339392.0,-0.08191,8
QUBT,NCM,Technology,Computer Hardware,1562786304.0,0.0,19
ARCO,NYQ,Consumer Cyclical,Restaurants,1617892224.0,0.045339998,15
HRMY,NGM,Healthcare,Biotechnology,1603341824.0,0.18271999,6
VOYG,NYQ,Industrials,Aerospace & Defense,1507916288.0,-0.62982,1
BRKK,,,,,,0
SION,NGM,Healthcare,Biotechnology,1637479808.0,0.0,1
ASAN,NYQ,Technology,Software - Application,1583285632.0,-0.23903,6
LC,NYQ,Financial Services,Banks - Regional,1611914112.0,0.10165,12
THR,NYQ,Industrials,Specialty Industrial Machinery,1542417920.0,0.11264,15
IOVA,NGM,Healthcare,Biotechnology,1520138368.0,-1.48378,16
WS,NYQ,Basic Materials,Steel,1603782912.0,0.038310003,3
LILA,NMS,Communication Services,Telecom Services,1562764544.0,-0.13758999,11
EZPW,NMS,Financial Services,Credit Services,1569577472.0,0.09198,35
IMKTA,NMS,Consumer Defensive,Grocery Stores,1587170048.0,0.01756,39
GRC,NYQ,Industrials,Specialty Industrial Machinery,1545353216.0,0.07769,46
OI,NYQ,Consumer Cyclical,Packaging & Containers,1514441856.0,-0.02007,35
INSP,NYQ,Healthcare,Medical Devices,1560911616.0,0.15946001,8
PWP,NMS,Financial Services,Capital Markets,1556490752.0,0.04725,6
SNDA,NYQ,Healthcare,Medical Care Facilities,1505991936.0,-0.21041,29
NVAX,NMS,Healthcare,Biotechnology,1567443840.0,0.39191002,31
GCT,NGM,Technology,Software - Infrastructure,1493757440.0,0.1065,4
SID,NYQ,Basic Materials,Steel,1515925248.0,-0.044699997,30
KRP,NYQ,Energy,Oil & Gas E&P,1576567424.0,0.28267,9
ARLO,NYQ,Industrials,Building Products & Equipment,1533375232.0,0.028199999,8
GBX,NYQ,Industrials,Railroads,1568277504.0,0.06032,32
STGW,NMS,Communication Services,Advertising Agencies,1540991488.0,0.01,31
ETG,NYQ,Financial Services,Asset Management,1529491072.0,3.68939,22
ATEN,NYQ,Technology,Software - Infrastructure,1539218048.0,0.14502,12
HIMX,NMS,Technology,Semiconductors,1502506240.0,0.052800003,20
TV,NYQ,Communication Services,Telecom Services,1511598336.0,-0.14979,33
ADNT,NYQ,Consumer Cyclical,Auto Parts,1549786240.0,-0.02063,10
GENB,NMS,,,1563814016.0,,0
HLMN,NGM,Industrials,Tools & Accessories,1530967552.0,0.025969999,6
PSNY,NGM,Consumer Cyclical,Auto Manufacturers,1512622720.0,-1.05946,5
SGRY,NMS,Healthcare,Medical Care Facilities,1527154176.0,-0.023540001,11
AMLX,NMS,Healthcare,Drug Manufacturers - Specialty & Generic,1526515200.0,0.0,4
GSHD,NMS,Financial Services,Insurance Brokers,1562933888.0,0.07633,8
GTBIF,OQX,Healthcare,Drug Manufacturers - Specialty & Generic,1546727424.0,0.09713,8
NTLA,NGM,Healthcare,Biotechnology,1516834688.0,0.0,10
BDJ,NYQ,Financial Services,Asset Management,1519954944.0,6.2733397,21
ECPG,NMS,Financial Services,Credit Services,1517095936.0,0.1452,27
HLF,NYQ,Consumer Defensive,Packaged Foods,1520507520.0,0.04532,22
NRIX,NGM,Healthcare,Biotechnology,1484024576.0,0.0,6
STBA,NMS,Financial Services,Banks - Regional,1525842176.0,0.34008,34
SXGCF,OQX,Basic Materials,Gold,1520077440.0,0.0,18
SLVM,NYQ,Basic Materials,Paper & Paper Products,1466152576.0,0.039389998,5
ESRT,NYQ,Real Estate,REIT - Diversified,1506635136.0,0.062,13
BCAT,NYQ,Financial Services,Asset Management,1493047680.0,0.0,6
NBTX,NMS,Healthcare,Biotechnology,1404702336.0,0.0,6
CYD,NYQ,Consumer Cyclical,Auto Manufacturers,1493604480.0,0.02179,32
PLSE,NCM,Healthcare,Medical Instruments & Supplies,1502558720.0,0.0,10
IMCR,NMS,Healthcare,Biotechnology,1516289792.0,-0.08878,5
JBLU,NMS,Industrials,Airlines,1491582336.0,-0.06643,24
WD,NYQ,Financial Services,Mortgage Finance,1492526592.0,0.04921,16
UFPT,NCM,Healthcare,Medical Devices,1473625984.0,0.11333,33
APC,NCM,Energy,Oil & Gas Refining & Marketing,1510209536.0,0.00563,0
RES,NYQ,Energy,Oil & Gas Equipment & Services,1513796096.0,0.01972,42
OMCL,NMS,Healthcare,Health Information Services,1503474560.0,0.0017299999,25
AGM,NYQ,Financial Services,Credit Services,1522583040.0,0.55706,32
TCBK,NMS,Financial Services,Banks - Regional,1498136832.0,0.29955998,33
SBET,NCM,Financial Services,Capital Markets,1458975232.0,0.0,29
ASGN,NYQ,Technology,Information Technology Services,1540616064.0,0.02851,34
NSSC,NMS,Industrials,Security & Protection Services,1449754880.0,0.24695998,45
IIPR,NYQ,Real Estate,REIT - Industrial,1452092032.0,0.44461,10
BSTZ,NYQ,Financial Services,Asset Management,1472499712.0,0.0,7
KW,NYQ,Real Estate,Real Estate Services,1502339968.0,0.00866,19
BFC,NCM,Financial Services,Banks - Regional,1459802752.0,0.41416,23
YELP,NYQ,Communication Services,Internet Content & Information,1510243328.0,0.09939,14
VIR,NMS,Healthcare,Biotechnology,1454283776.0,0.0,7
AGBK,NYQ,Financial Services,Banks - Regional,1434572672.0,0.25531998,0
MXL,NMS,Technology,Semiconductors,1446894080.0,-0.29228002,16
GABC,NMS,Financial Services,Banks - Regional,1520484480.0,0.32931998,33
BORR,NYQ,Energy,Oil & Gas Drilling,1442302080.0,0.04408,7
BTT,NYQ,Financial Services,Asset Management,1483486336.0,0.65989,14
PGNY,NMS,Healthcare,Healthcare Plans,1484887424.0,0.04541,7
NVRI,NYQ,Industrials,Waste Management,1472606848.0,-0.07481,46
NWL,NMS,Consumer Defensive,Household & Personal Products,1408512000.0,-0.03956,46
CET,ASE,Financial Services,Asset Management,1458551680.0,8.31697,46
UPWK,NMS,Communication Services,Internet Content & Information,1473133696.0,0.14652,8
CXM,NYQ,Technology,Software - Application,1450514560.0,0.026719999,5
XHR,NYQ,Real Estate,REIT - Hotel & Motel,1436014080.0,0.0585,11
NUVB,NYQ,Healthcare,Biotechnology,1466860416.0,0.0,6
AIN,NYQ,Consumer Cyclical,Textile Manufacturing,1405662592.0,-0.04848,39
OCS,NGM,Healthcare,Biotechnology,1441493248.0,0.0,5
LOB,NYQ,Financial Services,Banks - Regional,1472094464.0,0.22021,11
TILE,NMS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1427650560.0,0.08371,43
AAT,NYQ,Real Estate,REIT - Diversified,1421903360.0,0.12885,15
CBZ,NYQ,Industrials,Specialty Business Services,1488079744.0,0.04186,31
EFC,NYQ,Real Estate,REIT - Mortgage,1408534016.0,0.44589,16
ALGT,NMS,Industrials,Airlines,1421749248.0,-0.01715,20
AMSC,NMS,Industrials,Specialty Industrial Machinery,1368377088.0,0.46701,35
ARI,NYQ,Real Estate,REIT - Mortgage,1404365696.0,0.4722,17
FINV,NYQ,Financial Services,Credit Services,1423950848.0,0.18736,9
LKFN,NMS,Financial Services,Banks - Regional,1441232128.0,0.40188998,29
FLYW,NMS,Technology,Software - Infrastructure,1454531840.0,0.021659998,5
INOD,NGM,Technology,Information Technology Services,1423420544.0,0.12787,33
PRCT,NGM,Healthcare,Medical Devices,1454303232.0,-0.31024,5
NGL,NYQ,Energy,Oil & Gas Midstream,1491238912.0,0.04513,15
KARO,NCM,Technology,Software - Application,1411514880.0,0.19474001,5
WINA,NGM,Consumer Cyclical,Specialty Retail,1440949376.0,0.48404,33
NOMD,NYQ,Consumer Defensive,Packaged Foods,1429799552.0,0.04508,11
LPG,NYQ,Energy,Oil & Gas Midstream,1402006528.0,0.30417,12
KSS,NYQ,Consumer Cyclical,Department Stores,1394511744.0,0.01752,34
BITF,NGM,Financial Services,Capital Markets,1307918848.0,-0.46382,7
BXMX,NYQ,Financial Services,Asset Management,1409356288.0,10.02331,22
GAM,NYQ,Financial Services,Asset Management,1419779200.0,13.981441,46
CNXN,NMS,Technology,Electronics & Computer Distribution,1420296320.0,0.029140001,28
ATRC,NGM,Healthcare,Medical Instruments & Supplies,1453203840.0,-0.02142,21
HLX,NYQ,Energy,Oil & Gas Equipment & Services,1412569600.0,0.02387,29
DCOM,NMS,Financial Services,Banks - Regional,1408500992.0,0.27002,27
CDNL,NMS,Industrials,Engineering & Construction,1415774464.0,0.06107,1
DQ,NYQ,Technology,Semiconductor Equipment & Materials,1390756224.0,-0.25625,16
AMRC,NYQ,Industrials,Engineering & Construction,1409782656.0,0.022920001,16
MNSKY,PNK,Communication Services,Internet Content & Information,1415744384.0,0.18194,13
COHU,NMS,Technology,Semiconductor Equipment & Materials,1384143360.0,-0.16397,46
EDN,NYQ,Utilities,Utilities - Regulated Electric,1303486720.0,0.07999,19
JJSF,NMS,Consumer Defensive,Packaged Foods,1417147392.0,0.03921,40
GLIBA,NMS,Communication Services,Telecom Services,1408429952.0,-0.29541,1
CTOS,NYQ,Industrials,Rental & Leasing Services,1377885568.0,-0.01597,9
IMOS,NMS,Technology,Semiconductors,1332323072.0,0.02069,23
XZO,NYQ,Financial Services,Insurance - Diversified,1337338112.0,0.37395,1
RHLD,NYQ,Industrials,Specialty Business Services,1368271744.0,-0.01282,1
PEB,NYQ,Real Estate,REIT - Hotel & Motel,1373183872.0,-0.0446,17
BY,NYQ,Financial Services,Banks - Regional,1386489856.0,0.31722,9
KDK,NGM,Technology,Software - Infrastructure,1353619200.0,0.0,1
SFL,NYQ,Industrials,Marine Shipping,1375992192.0,-0.03672,22
HOPE,NMS,Financial Services,Banks - Regional,1389728512.0,0.13496,28
BVC,NCM,Technology,Software - Application,1402800128.0,0.0,5
UAN,NYQ,Basic Materials,Agricultural Inputs,1350165504.0,0.16280001,15
GSL,NYQ,Industrials,Marine Shipping,1352130560.0,0.55309,18
TRS,NMS,Consumer Cyclical,Packaging & Containers,1383578752.0,0.18606001,19
SMPL,NCM,Consumer Defensive,Packaged Foods,1342338304.0,0.0626,9
CNL,ASE,Basic Materials,Gold,1291303808.0,0.0,5
KOD,NGM,Healthcare,Biotechnology,1358327552.0,0.0,8
NVCR,NMS,Healthcare,Medical Devices,1343911936.0,-0.20787,11
HYT,NYQ,Financial Services,Asset Management,1367972608.0,0.97766,23
AHCO,NCM,Healthcare,Medical Devices,1346915840.0,-0.02182,8
CDRE,NYQ,Industrials,Aerospace & Defense,1348877568.0,0.07232,5
SBH,NYQ,Consumer Cyclical,Specialty Retail,1376713600.0,0.04867,20
TUYA,NYQ,Technology,Software - Infrastructure,1458685568.0,0.17989999,5
ECAT,NYQ,Financial Services,Asset Management,1337848704.0,0.0,5
TRVI,NGM,Healthcare,Biotechnology,1362295040.0,0.0,7
CTS,NYQ,Technology,Electronic Components,1341350400.0,0.12066,46
QCRH,NGM,Financial Services,Banks - Regional,1374370816.0,0.36189997,33
SFDMY,PNK,,,1365991168.0,,12
PRGS,NMS,Technology,Software - Infrastructure,1342577920.0,0.07479,35
SPH,NYQ,Utilities,Utilities - Regulated Gas,1333262720.0,0.092989996,30
ORC,NYQ,Real Estate,REIT - Mortgage,1300529024.0,0.88591003,13
PDFS,NMS,Technology,Software - Application,1306819584.0,-0.0029199999,25
DOLE,NYQ,Consumer Defensive,Farm Products,1356096256.0,0.00559,5
WWW,NYQ,Consumer Cyclical,Footwear & Accessories,1302469888.0,0.05111,46
ESBA,PCX,Real Estate,REIT - Office,1344087936.0,0.09505,13
MBX,NMS,Healthcare,Biotechnology,1362593792.0,0.0,2
EBCRY,PNK,,,1350308480.0,,2
HCSG,NMS,Healthcare,Medical Care Facilities,1336541056.0,0.03215,43
SLSR,ASE,Basic Materials,Other Precious Metals & Mining,1301796096.0,0.0,6
ASTH,NCM,Healthcare,Medical Care Facilities,1347275264.0,0.0070700003,17
BHVN,NYQ,Healthcare,Biotechnology,1343255808.0,0.0,4
PRLB,NYQ,Industrials,Metal Fabrication,1325465216.0,0.039839998,14
SKYT,NCM,Technology,Semiconductors,1339151488.0,0.26894,5
ARDX,NGM,Healthcare,Biotechnology,1302263808.0,-0.15123,12
REX,NYQ,Basic Materials,Chemicals,1279658624.0,0.07729,42
WEN,NMS,Consumer Cyclical,Restaurants,1349656448.0,0.075830005,46
LZB,NYQ,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1300992640.0,0.03932,53
OPRA,NMS,Communication Services,Internet Content & Information,1287346048.0,0.17612,8
AFYA,NMS,Consumer Defensive,Education & Training Services,1332349312.0,0.20352,7
ECVT,NYQ,Basic Materials,Specialty Chemicals,1328326144.0,-0.09831,9
TFIN,NYQ,Financial Services,Banks - Regional,1337220864.0,0.058179997,12
SILA,NYQ,Real Estate,REIT - Healthcare Facilities,1303262336.0,0.16767,2
LEG,NYQ,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1297631104.0,0.05805,46
RBCAA,NMS,Financial Services,Banks - Regional,1305534208.0,0.34028998,28
LOMA,NYQ,Basic Materials,Building Materials,1322510464.0,0.02781,9
PRGO,NYQ,Healthcare,Drug Manufacturers - Specialty & Generic,1273256448.0,-0.33514,35
CSWC,NMS,Financial Services,Asset Management,1301304448.0,0.45459,46
OUST,NMS,Technology,Electronic Components,1259219968.0,-0.35645,6
QQQX,NGM,Financial Services,Asset Management,1306604800.0,0.0,19
AVAH,NMS,Healthcare,Medical Care Facilities,1362102144.0,0.092480004,5
BST,NYQ,Financial Services,Asset Management,1291931904.0,0.0,12
AZULQ,,,,,,0
CNOB,NMS,Financial Services,Banks - Regional,1304594304.0,0.24034001,32
DMLP,NMS,Energy,Oil & Gas E&P,1330402816.0,0.37587002,23
DFH,NYQ,Consumer Cyclical,Residential Construction,1281870208.0,0.050240003,5
RAPP,NGM,Healthcare,Biotechnology,1290663552.0,0.0,2
ATAI,NGM,Healthcare,Biotechnology,1267618944.0,0.0,5
WLFC,NGM,Industrials,Rental & Leasing Services,1162085888.0,0.15893,30
VTOL,NYQ,Energy,Oil & Gas Equipment & Services,1289658368.0,0.0866,13
IMTX,NCM,Healthcare,Biotechnology,1264530816.0,0.0,8
PAEXY,PNK,Energy,Oil & Gas E&P,1299489792.0,0.28742,1
GILT,NMS,Technology,Communication Equipment,1226402816.0,0.045879997,33
ENOV,NYQ,Healthcare,Medical Devices,1250806144.0,-0.52687,18
PLPC,NMS,Industrials,Electrical Equipment & Parts,1289633280.0,0.05271,27
PDS,NYQ,Energy,Oil & Gas Drilling,1292209920.0,0.001,30
UVV,NYQ,Consumer Defensive,Tobacco,1267359744.0,0.02928,53
DCH,NYQ,Consumer Cyclical,Auto Parts,1262519296.0,-0.00338,27
HROW,NGM,Healthcare,Drug Manufacturers - Specialty & Generic,1239004544.0,-0.01887,19
SVV,NYQ,Consumer Cyclical,Specialty Retail,1221698688.0,0.01348,3
CRI,NYQ,Consumer Cyclical,Apparel Retail,1247610496.0,0.03167,23
IRMD,NGM,Healthcare,Medical Devices,1271865344.0,0.26821,12
UAMY,NYQ,Basic Materials,Other Industrial Metals & Mining,1142690432.0,-0.15492,26
LADR,NYQ,Real Estate,REIT - Mortgage,1243930112.0,0.29799,12
MSDL,NYQ,Financial Services,Asset Management,1250081408.0,0.0,2
NEXA,NYQ,Basic Materials,Other Industrial Metals & Mining,1217110784.0,0.044180002,9
NXRT,NYQ,Real Estate,REIT - Residential,1267588864.0,-0.12732,11
PSEC,NMS,Financial Services,Asset Management,1216212352.0,-0.3488,22
PRA,NYQ,Financial Services,Insurance - Property & Casualty,1263747328.0,0.04591,35
FOR,NYQ,Real Estate,Real Estate - Development,1236168704.0,0.09899,19
NVGS,NYQ,Energy,Oil & Gas Midstream,1191478272.0,0.17058,19
WKC,NYQ,Energy,Oil & Gas Refining & Marketing,1257850624.0,-0.01664,40
WABC,NMS,Financial Services,Banks - Regional,1208004224.0,0.44959,46
OBK,NYQ,Financial Services,Banks - Regional,1243996160.0,0.21991,8
AI,NYQ,Technology,Software - Infrastructure,1230616576.0,-1.4135201,6
ZBIO,NMS,Healthcare,Biotechnology,1197045376.0,0.0,2
